GUID,pattern_key,pattern_count,rare_pattern,uncertainty_density,pred_conductivity,uncertainty_dispersion_conductivity,pred_pH,uncertainty_dispersion_pH,pred_W_1,uncertainty_dispersion_W_1,pred_R_W,uncertainty_dispersion_R_W,pred_PI,uncertainty_dispersion_PI,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,trust_tier,candidate_guid,radius
q6_q5cand_0229_01_0016,LiClO4+LiNO3+NaClO4+NaNO3,0,1,6.805792114456049,159.89082166385245,2.139887985780503,7.86862425181964,0.07505454781927585,2.501944981882741,0.02400130676738727,0.9116702635407302,0.004214861046475639,0.7952930331133224,0.004419327214019674,1.0,0.8218787142528475,-0.026585681139525086,1.1428571428571428,1.0476190476190477,1.3333333333333335,1.5238095238095237,1.0952380952380953,low,q5cand_0229,0.1
q6_q5cand_0229_01_0017,LiNO3+NaClO4+NaNO3,0,1,6.238832021974513,159.75710539472294,1.2059374431334817,7.827777213635379,0.08677058664681099,2.5140969660352357,0.015678289271163902,0.9119923657090203,0.003612452623030472,0.8002419257414825,0.0017889649964484995,1.0,0.8322028583633791,-0.0319609326218967,0.6190476190476191,0.8571428571428571,0.7619047619047619,1.1904761904761905,0.5714285714285714,low,q5cand_0229,0.1
q6_q5cand_0229_01_0018,LiNO3+Na2SO4+NaClO4+NaNO3,1,1,15.69099876444626,161.97204510654794,3.8065803058294,7.639642390990853,0.23271562290469344,2.4861403215892217,0.029523988649168994,0.9010968221968272,0.0019060709443483267,0.7919861795709172,0.008430796384330731,1.0,0.8041351413746409,-0.012148961803723712,1.7619047619047619,1.7619047619047619,1.7142857142857142,1.3333333333333333,1.6666666666666665,low,q5cand_0229,0.1
q6_q5cand_0229_01_0019,LiNO3+NaBr+NaClO4+NaNO3,0,1,6.872919618809773,161.3555608928774,0.878426864030474,7.552938510514237,0.3058271603431086,1.9696549622381656,0.16206702840706375,0.968693240945519,0.0365906354148893,0.7140966894003039,0.038364588856578605,1.0,0.14805390618831835,0.5660427832119855,0.9047619047619048,1.7142857142857144,1.7619047619047619,1.7619047619047619,1.8095238095238095,low,q5cand_0229,0.1
q6_q5cand_0229_01_0020,LiNO3+NaClO4+NaNO3,0,1,6.221406365007995,161.97850922052626,3.331407622123293,7.837250482559699,0.13235850081919232,2.518845216621654,0.011370134761709184,0.912518892899048,0.0019075203613168944,0.7977730267228423,0.004925269618175483,1.0,0.8499099620366537,-0.05213693531381136,1.0952380952380953,1.0476190476190474,0.6190476190476191,0.8095238095238095,0.9047619047619048,low,q5cand_0229,0.1
q6_q5cand_0229_01_0021,LiNO3+NaClO4+NaNO3,0,1,6.190149573467325,162.65650604823182,3.150355512318224,7.803170000201337,0.11561035668043215,2.504609742056294,0.03362569580963151,0.9097163803756619,0.0013171231428567166,0.799407116298759,0.0028703885992162875,1.0,0.8360563271082783,-0.03664921080951922,0.9047619047619047,0.9523809523809523,1.1904761904761905,0.47619047619047616,0.5238095238095237,low,q5cand_0229,0.1
q6_q5cand_0229_02_0001,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.828741323345109,160.03962620672192,4.231406187080597,8.104999186120933,0.04263759973914392,2.5258862549756635,0.0054026314019805085,0.9096344025017711,0.0018844915825552357,0.8121951928882482,0.012263418004770661,1.0,0.9041569428839012,-0.0919617499956531,1.0714285714285714,0.2857142857142857,0.2857142857142857,0.3571428571428571,1.0,medium,q5cand_0229,0.2
q6_q5cand_0229_02_0002,LiClO4+LiNO3+NaClO4+NaNO3,0,1,6.8593576620256185,161.84652872325694,4.337817007057636,7.948156062102463,0.16648762389391317,2.5071179094986547,0.03139322323344443,0.9111655078315071,0.0019787514021197207,0.786723391206225,0.0070701383788388,1.0,0.9138562609941754,-0.12713286978795035,1.7142857142857144,1.3571428571428572,1.2857142857142856,1.0,1.0,low,q5cand_0229,0.2
q6_q5cand_0229_02_0003,LiNO3+NaClO4+NaNO3,0,1,6.310071998297252,156.89883468347725,1.097959147980332,7.905294649374981,0.1942774464962137,2.51799319685508,0.022551397997008612,0.9129801812157647,0.002382387684014167,0.7748018635924988,0.01139065017770848,1.0,0.8724404349017884,-0.09763857130928955,0.6428571428571428,1.2142857142857144,0.9285714285714286,1.0714285714285714,1.2857142857142856,low,q5cand_0229,0.2
q6_q5cand_0229_02_0004,LiNO3+Na2SO4+NaClO4+NaNO3,1,1,15.754489800127525,162.06462050337336,3.837457409345279,7.527530730193597,0.24791012405140161,2.4814742951228577,0.032831791113335354,0.9007732686143305,0.00042200657709567246,0.7703416870992786,0.010066561704846624,1.0,0.8756888373427547,-0.10534715024347607,1.7142857142857144,1.8571428571428572,1.7142857142857144,1.0714285714285714,1.6428571428571428,low,q5cand_0229,0.2
q6_q5cand_0229_02_0005,LiNO3+NaBr+NaClO4+NaNO3,0,1,6.938828794195939,163.90799200690503,2.867773302858097,7.439205492709571,0.33363885628850515,1.9439380371067492,0.14672497565748588,0.9436287064513701,0.009355347282645334,0.6716330736476377,0.03901002585808256,1.0,0.14110924747963405,0.5305238261680036,1.2142857142857142,1.8571428571428572,1.7857142857142856,1.8571428571428572,1.8571428571428572,low,q5cand_0229,0.2
q6_q5cand_0229_02_0006,LiNO3+NaClO4+NaNO3,0,1,6.374292605624455,160.34305692533522,1.1727701334455296,7.738746036183604,0.14779276038234945,2.5250437538059107,0.021181602290752655,0.9125105263438067,0.003870138274238614,0.7782942106201739,0.01058345663676195,1.0,0.9112406745712124,-0.13294646395103848,0.7857142857142857,1.0714285714285714,0.9285714285714286,1.3571428571428572,1.2857142857142856,low,q5cand_0229,0.2
q6_q5cand_0229_02_0007,LiNO3+NaClO4+NaNO3,0,1,6.199766546174213,162.58686149040867,3.207451003676157,7.687260512365753,0.10704802766072945,2.5026787927780467,0.033461294082692154,0.9094528597081707,0.0032926222468408167,0.7782377188049324,0.010001001881516635,1.0,0.911368630310572,-0.1331309115056396,0.8571428571428572,0.6428571428571428,1.1428571428571428,1.0714285714285714,0.9285714285714286,low,q5cand_0229,0.2
q6_q5cand_0229_02_0008,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.724707713448355,160.05962223846794,4.149656709945821,8.119267836914586,0.03835350485159629,2.5222213679462198,0.0048809597034547725,0.9096480240224332,0.0029504917683002103,0.8199223476212579,0.008371903461586555,1.0,0.9036677717941733,-0.08374542417291542,0.9285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5,medium,q5cand_0229,0.2
q6_q5cand_0229_02_0009,LiClO4+LiNO3+NaClO4+NaNO3,0,1,6.789678700917162,161.93759635364245,3.9845359458559386,7.988212808134208,0.1408304412860812,2.5024477584612743,0.03107566047980816,0.9108252713747966,0.0021437696930842495,0.7953319168897561,0.003704354903964601,1.0,0.9104855166697137,-0.11515359977995754,1.4285714285714286,1.0714285714285714,1.1428571428571428,1.1428571428571428,0.7857142857142858,low,q5cand_0229,0.2
q6_q5cand_0229_02_0010,LiNO3+NaClO4+NaNO3,0,1,6.220277631408363,156.894741429509,0.9712317138724703,7.954337351455813,0.16393580306419217,2.5082096021085882,0.01647241438401661,0.912299532379867,0.006448200562551383,0.7938784627420761,0.008584727702521684,1.0,0.8678722021024527,-0.07399373936037668,0.5,1.0,0.7142857142857142,1.3571428571428572,0.9285714285714286,low,q5cand_0229,0.2
q6_q5cand_0229_02_0011,LiNO3+Na2SO4+NaClO4+NaNO3,1,1,15.668900347014505,161.9462965237815,3.689204873903474,7.618040513788824,0.2143487358874944,2.4768947727608364,0.03227313635199324,0.8988889738341712,0.001996764321455637,0.7875204299209467,0.008329461432341327,1.0,0.8676539571859381,-0.08013352726499134,1.5714285714285716,1.7142857142857144,1.5714285714285716,1.2857142857142858,1.2857142857142858,low,q5cand_0229,0.2
q6_q5cand_0229_02_0012,LiNO3+NaBr+NaClO4+NaNO3,0,1,6.869178885842665,163.67050771305247,2.8201992867361425,7.535157954958681,0.3183878611674643,1.9415955107254534,0.15013474377505817,0.9435837230386387,0.004836756696943754,0.6941610025031117,0.03154484423180556,1.0,0.13820831309892637,0.5559526894041854,1.0714285714285714,1.7142857142857144,1.7857142857142856,1.6428571428571428,1.7142857142857144,low,q5cand_0229,0.2
q6_q5cand_0229_02_0013,LiNO3+NaClO4+NaNO3,0,1,6.1832609300643515,161.77270017477284,3.246765127027017,7.844543685543646,0.11978563558454017,2.516929726264511,0.0127218225319381,0.9115077807682463,0.0015808235130514003,0.7991191469546332,0.005859514458581321,1.0,0.9191216247230618,-0.12000247776842865,0.8571428571428571,0.6428571428571428,0.5,0.42857142857142855,0.5,low,q5cand_0229,0.2
q6_q5cand_0229_02_0014,LiNO3+NaClO4+NaNO3,0,1,6.1360003921612325,162.83610156977372,3.0070354846755225,7.78125702223391,0.09750970727545354,2.4988602018918034,0.03618063357411326,0.9079756787381695,0.0020466990689699386,0.7995731364596431,0.002408285533850763,1.0,0.9065334051903987,-0.10696026873075559,0.6428571428571428,0.42857142857142855,1.0714285714285714,0.6428571428571428,0.2857142857142857,low,q5cand_0229,0.2
q6_q5cand_0226_01_0001,Li2SO4+LiClO4+NaClO4+NaNO3,0,1,6.8066983023174075,161.19490787646492,3.931753543262685,7.749730695399069,0.15109514651631933,2.504010039722537,0.02669209568510564,0.9089129116991449,0.0006802160262019614,0.797155904831737,0.002668535857026952,1.0,0.8526262525005647,-0.055470347668827635,1.4285714285714284,1.0476190476190474,1.3333333333333333,0.7619047619047619,1.0,low,q5cand_0226,0.1
q6_q5cand_0226_01_0002,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.795430456907653,160.17913029950066,4.34523493840242,7.9600179005206115,0.03601482874423654,2.5203739109724026,0.004579985022301261,0.9089589358673067,0.0060169268554193835,0.8202573529513083,0.008964170313827484,1.0,0.8561101384431761,-0.03585278549186777,1.1428571428571428,0.19047619047619047,0.19047619047619047,1.0,0.9047619047619047,medium,q5cand_0226,0.1
q6_q5cand_0226_01_0003,Li2SO4+Na2SO4+NaClO4+NaNO3,2,1,11.161300937710221,161.7547142823606,3.3730653519916425,7.58802851580602,0.2321626717748389,2.49052216606051,0.031097993834380114,0.9007970666968118,0.0016110773626437792,0.7907805997108442,0.0070346907934901205,1.0,0.8309093615848789,-0.04012876187403469,1.5714285714285714,1.8095238095238093,1.6666666666666665,1.2857142857142856,1.5714285714285714,low,q5cand_0226,0.1
q6_q5cand_0226_01_0004,Li2SO4+NaBr+NaClO4+NaNO3,0,1,6.873571334167545,162.49839852272342,2.78364036142032,7.396070399427084,0.4058318284612671,1.9691617807470545,0.1651909875633216,0.9717856441184096,0.03716828329244933,0.7167960129072011,0.03702112945517639,1.0,0.1608344292014757,0.5559615837057253,0.9523809523809523,1.8095238095238095,1.7142857142857144,1.7142857142857144,1.8095238095238095,low,q5cand_0226,0.1
q6_q5cand_0226_01_0005,Li2SO4+NaClO4+NaNO3,0,1,6.222508201919922,161.68173247733088,2.9808667460823113,7.724882785472758,0.1970379898613364,2.50269434061001,0.014520758722343116,0.9099325837808495,0.0010717111578657842,0.7972554241349993,0.004015993262526407,1.0,0.8546634362782418,-0.05740801214324254,0.5714285714285714,1.0476190476190474,0.5714285714285714,0.6666666666666666,0.7619047619047619,low,q5cand_0226,0.1
q6_q5cand_0226_01_0006,Li2SO4+NaClO4+NaNO3,0,1,6.266783387293298,161.99181603973025,3.153702720128077,7.701996349686321,0.215681165497611,2.5028723002370885,0.017035787646387995,0.9097002229691673,0.000986220643412016,0.7995188356678851,0.0008320092324708471,1.0,0.8546754076235797,-0.05515657195569468,0.9523809523809523,1.2380952380952381,0.7619047619047619,0.7142857142857142,0.5714285714285714,low,q5cand_0226,0.1
q6_q5cand_0226_01_0007,Li2SO4+NaClO4+NaNO3,0,1,6.186905131047381,162.08686961115885,3.0084032636509686,7.676964733541111,0.1860147960974681,2.4903346123485055,0.03484079252367333,0.9072620620098827,0.0026180444575808555,0.7992644978123179,0.0012028871296521947,1.0,0.842536273049997,-0.04327177523767911,0.5238095238095237,0.8571428571428572,1.0,0.9047619047619047,0.42857142857142855,low,q5cand_0226,0.1
q6_q5cand_0226_01_0008,Li2SO4+NaClO4+NaNO3,0,1,6.293754694629002,160.76274822524587,3.685296432265776,7.822114006374775,0.22313736654089958,2.5041183305963024,0.019507714997828614,0.9062331725823465,0.0009290203868912113,0.7857616169764299,0.006116231759766205,1.0,0.846798410520138,-0.06103679354370817,1.1904761904761905,1.3333333333333335,0.9523809523809523,0.7142857142857143,1.0476190476190477,low,q5cand_0226,0.1
q6_q5cand_0226_01_0009,Li2SO4+LiClO4+NaClO4+NaNO3,0,1,6.830778862395322,160.71790449230295,4.180108473852523,7.872551624205073,0.18277695207773728,2.5018260366226093,0.024402440726270774,0.9089173235988821,0.0018369158309390805,0.7914382790927985,0.005576874664980289,1.0,0.8503445580937486,-0.058906279000950135,1.6666666666666665,1.2857142857142856,1.2380952380952381,1.1428571428571428,1.1428571428571428,low,q5cand_0226,0.1
q6_q5cand_0226_01_0010,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.773055951270807,160.06323334957906,4.176816582978875,8.111153154374902,0.040159986632645125,2.5227656074435743,0.004858745201791987,0.9095754572281936,0.0019258502365264065,0.8151571559161294,0.009520257922752323,1.0,0.8573680770945883,-0.04221092117845893,1.0,0.23809523809523808,0.19047619047619047,0.6666666666666666,0.9523809523809523,medium,q5cand_0226,0.1
q6_q5cand_0226_01_0011,Li2SO4+Na2SO4+NaClO4+NaNO3,2,1,11.16960828719878,161.43200908413965,3.355214505538889,7.5952986068684964,0.16879226052329688,2.487999869286611,0.024321721614488555,0.8982109765484827,0.0006515648648872442,0.7799421689836818,0.008826777995311938,1.0,0.8243108962684169,-0.044368727284735066,1.5714285714285714,1.5238095238095237,1.4761904761904763,1.0476190476190477,1.7142857142857144,low,q5cand_0226,0.1
q6_q5cand_0226_01_0012,Li2SO4+NaBr+NaClO4+NaNO3,0,1,6.897240120367911,162.34284581883355,2.6115408695531084,7.325210165829187,0.3664598429077907,1.967725612207144,0.16963748912577767,0.9733333966334663,0.04370894855472271,0.716259319819072,0.02476496618098466,1.0,0.16267591181686622,0.5535834080022057,0.9047619047619047,1.8095238095238093,1.8095238095238093,1.8571428571428572,1.8095238095238093,low,q5cand_0226,0.1
q6_q5cand_0226_01_0013,Li2SO4+NaClO4+NaNO3,0,1,6.296375869216321,161.66071344921906,3.1457498720368458,7.63182049979892,0.13424463972503725,2.5062013410245796,0.019380784349180856,0.9093152159944634,0.0020116315734050533,0.7885717038394016,0.0068722351133402755,1.0,0.8552542565726203,-0.06668255273321877,1.0,0.8571428571428571,0.9523809523809523,1.1904761904761905,1.1428571428571428,low,q5cand_0226,0.1
q6_q5cand_0226_01_0014,Li2SO4+NaClO4+NaNO3,0,1,6.198075470996672,161.79254479842544,3.062998394152085,7.628568515671937,0.13688737496143666,2.4906670689555304,0.03641324680624555,0.9075522432049609,0.003984781763985171,0.7882633176816398,0.005891596850517626,1.0,0.8430196529741013,-0.05475633529246149,0.6190476190476191,0.6190476190476191,1.0952380952380953,1.0476190476190474,0.7619047619047619,low,q5cand_0226,0.1
q6_q5cand_0226_01_0015,Li2SO4+NaClO4+NaNO3,0,1,6.252110996325025,160.58255378080142,3.783875720157185,7.851490593676362,0.20427682609238046,2.5016220979451655,0.017536424259266756,0.9066119885857319,0.0018511175786843012,0.7967719161125583,0.0024583417612554065,1.0,0.8457064492106403,-0.048934533098082045,1.1428571428571428,1.1428571428571428,0.7619047619047619,0.9523809523809523,0.7142857142857142,low,q5cand_0226,0.1
q6_q5cand_0226_01_0016,Li2SO4+LiClO4+NaClO4+NaNO3,0,1,6.800076517138358,160.8619362383347,3.9894273946627465,7.896582973411423,0.1658628355477831,2.5010076448236673,0.024957770106115974,0.9092296202642243,0.0017224728523603868,0.7959125879550388,0.0012040816668456395,1.0,0.8508447011508262,-0.05493211319578739,1.4285714285714286,1.0952380952380953,1.2380952380952381,1.0,0.8571428571428572,low,q5cand_0226,0.1
q6_q5cand_0226_01_0017,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.724707713448355,160.05962223846794,4.149656709945821,8.119267836914586,0.03835350485159629,2.5222213679462198,0.00488095970345497,0.9096480240224332,0.0029504917683002103,0.819922347621258,0.008371903461586451,1.0,0.8573624066753216,-0.03744005905406356,0.9047619047619047,0.14285714285714285,0.19047619047619047,0.7619047619047619,0.7142857142857142,medium,q5cand_0226,0.1
q6_q5cand_0226_01_0018,Li2SO4+Na2SO4+NaClO4+NaNO3,2,1,11.101752219402975,161.38501305239365,3.342655230349794,7.655608220395698,0.15167159820876822,2.487406115290012,0.02478551898653525,0.8978524747938083,0.0018439962035276367,0.7896945198714446,0.009458944825237495,1.0,0.82321867411956,-0.03352415424811539,1.4285714285714286,1.3333333333333333,1.4761904761904763,1.380952380952381,1.7142857142857144,low,q5cand_0226,0.1
q6_q5cand_0226_01_0019,Li2SO4+NaBr+NaClO4+NaNO3,0,1,6.8667508192177396,162.2617624855002,2.694121897370672,7.3953085314396425,0.3610961747121117,1.9687983375047633,0.17117878335493575,0.9733466675780678,0.04208996742125831,0.72796501685455,0.021878652613281348,1.0,0.16274300890557433,0.5652220079489756,0.8571428571428571,1.6666666666666665,1.7619047619047619,1.7142857142857142,1.6666666666666665,low,q5cand_0226,0.1
q6_q5cand_0226_01_0020,Li2SO4+NaClO4+NaNO3,0,1,6.21083902620587,161.63977297302858,3.1333646405623554,7.726881579604631,0.12573137045529637,2.4967161368004027,0.016207986481301603,0.9095558531404797,0.004483937157096433,0.8001222652023344,0.0006132301010281421,1.0,0.8504572995534616,-0.050335034351127184,0.7142857142857142,0.5238095238095237,0.5714285714285714,1.1428571428571428,0.38095238095238093,low,q5cand_0226,0.1
q6_q5cand_0226_01_0021,Li2SO4+NaClO4+NaNO3,0,1,6.171753860563049,161.82310035398098,2.9916499307801945,7.685260951510432,0.1302992170184789,2.4899289047359536,0.037153021530429244,0.9070535344223496,0.0006896831190384065,0.7999342774094919,0.0009334188294556834,1.0,0.841642191289896,-0.04170791388040418,0.42857142857142855,0.42857142857142855,1.0476190476190474,0.3333333333333333,0.3333333333333333,low,q5cand_0226,0.1
q6_q5cand_0226_02_0001,LiClO4+NaClO4+NaNO3,0,1,6.349444515412167,163.79761321943357,2.459772801700842,7.532575879838784,0.27413566607892376,2.5158161936170402,0.02250638526784954,0.9103891548690076,0.0025633743025405146,0.7978665267756176,0.004499385206006932,1.0,0.8895841134478886,-0.09171758667227092,1.0476190476190477,1.5238095238095237,1.380952380952381,1.2380952380952381,1.0476190476190477,low,q5cand_0226,0.2
q6_q5cand_0226_02_0002,LiNO3+NaClO4+NaNO3,0,1,6.238832021974513,159.75710539472294,1.2059374431334786,7.827777213635378,0.08677058664681134,2.5140969660352357,0.015678289271163902,0.9119923657090201,0.003612452623030423,0.8002419257414823,0.0017889649964485234,1.0,0.8630483843330582,-0.06280645859157585,0.5714285714285714,0.8095238095238095,0.9047619047619047,1.2380952380952381,0.6190476190476191,low,q5cand_0226,0.2
q6_q5cand_0226_02_0003,Na2SO4+NaClO4+NaNO3,18,0,5.265262018143975,164.35061829707016,1.7907543753239135,6.583383415540251,0.07577146218745785,2.517736720210527,0.016614938389799307,0.8963204590583342,0.001133369193906903,0.8101298614234546,0.02233063926003489,1.0,0.8759683171682093,-0.06583845574475478,0.42857142857142855,0.47619047619047616,0.7142857142857143,0.42857142857142855,1.0476190476190474,medium,q5cand_0226,0.2
q6_q5cand_0226_02_0004,NaBr+NaClO4+NaNO3,4,1,9.157586978139944,166.05543405310337,0.683274975750507,6.757238821020802,0.10732353230524795,1.8987868897621496,0.0871781364256837,0.9447283730134365,0.003394649402376438,0.6922965702039,0.03462564781957258,1.0,0.1464414397136156,0.5458551304902844,0.9523809523809523,1.2857142857142856,1.8095238095238095,1.619047619047619,1.8571428571428572,low,q5cand_0226,0.2
q6_q5cand_0226_02_0005,NaClO4+NaNO3,27,0,2.799644136311187,163.3301594655023,2.1065978321583136,7.622292230026173,0.04036297302323226,2.5683588248774174,0.01977515318796494,0.910742144396068,0.0016317547995335848,0.8338255312313443,0.002500635678637194,1.0,0.9240466505676229,-0.09022111933627863,0.42857142857142855,0.14285714285714285,0.6190476190476191,0.5238095238095237,0.23809523809523808,high,q5cand_0226,0.2
q6_q5cand_0226_02_0006,NaClO4+NaNO3,27,0,2.946724711932654,164.49576388393476,1.7752763213112035,7.573679597082862,0.017105018013307514,2.571427626879552,0.01575749676742918,0.9118323968149169,0.002489366237235804,0.8350384670941287,0.004446714912042291,1.0,0.9327909287848394,-0.09775246169071072,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.6666666666666666,0.47619047619047616,high,q5cand_0226,0.2
q6_q5cand_0226_02_0007,NaClO4+NaNO3,27,0,3.239998447850616,164.96494344742686,1.30173466890706,7.516236344969539,0.044931546521274575,2.541178141348865,0.014591621309013864,0.9066914451490108,0.003075611130025489,0.8345400902768993,0.004379641495877879,1.0,0.9122383453985897,-0.07769825512169037,0.2857142857142857,0.2857142857142857,0.47619047619047616,0.8095238095238095,0.47619047619047616,high,q5cand_0226,0.2
q6_q5cand_0226_02_0008,Li2SO4+NaClO4+NaNO3,0,1,6.351396405810862,159.4366483941972,3.419910145727351,7.852746383948368,0.2615626609241045,2.4883285470210397,0.0031008366581151553,0.9056695992768719,0.0007249818653521806,0.7781159099330384,0.012893671194081444,1.0,0.8304909497199742,-0.052375039786935806,1.4285714285714284,1.5238095238095237,0.7142857142857142,0.7142857142857142,1.380952380952381,low,q5cand_0226,0.2
q6_q5cand_0226_02_0009,Li2SO4+LiClO4+NaClO4+NaNO3,0,1,6.851396645216594,160.69163465103307,4.288674974659384,7.9041931287627945,0.22056928372955187,2.4897033857787885,0.0078206902232749,0.9084369544410593,0.0014706795880311476,0.7869604210453938,0.010138632638919667,1.0,0.8423344639690006,-0.055374042923606814,1.7619047619047619,1.5238095238095237,0.9047619047619047,1.0952380952380951,1.2857142857142856,low,q5cand_0226,0.2
q6_q5cand_0226_02_0010,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.768746718636471,157.15836557588884,2.0529631854823167,8.153731623287056,0.06700355734163836,2.5094476643671757,0.01413619104340603,0.9109014100863799,0.0015936860614955283,0.8114504625583723,0.013011037189239504,1.0,0.8357634074495465,-0.024312944891174193,0.6190476190476191,0.5238095238095237,0.5714285714285714,0.6666666666666666,1.0476190476190474,medium,q5cand_0226,0.2
q6_q5cand_0226_02_0011,Li2SO4+Na2SO4+NaClO4+NaNO3,2,1,11.177592686444854,161.38309638572696,3.470580721711598,7.574895706990598,0.18237312212761145,2.4819931213792037,0.02867372434122257,0.8965534642036393,0.0008740139218255408,0.7701821011613919,0.01610689475954849,1.0,0.8275458253860418,-0.05736372422464997,1.8095238095238095,1.6666666666666665,1.8095238095238095,1.0952380952380953,1.8095238095238095,low,q5cand_0226,0.2
q6_q5cand_0226_02_0012,Li2SO4+NaBr+NaClO4+NaNO3,0,1,6.9299719674195,162.70035161948843,2.962082995722338,7.282297933766635,0.38412263773586036,1.9477168911413845,0.15855557742192555,0.9437437182909475,0.01131084845086233,0.6770378794987418,0.03861212888903935,1.0,0.1402641072124347,0.5367737722863071,1.3333333333333333,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,low,q5cand_0226,0.2
q6_q5cand_0226_02_0013,Li2SO4+NaClO4+NaNO3,0,1,6.348778207029039,161.67245154445718,3.1592572601795097,7.630713169740162,0.15750469427347952,2.510472320498456,0.022438840414467663,0.9096258093524076,0.0047594659378715565,0.7817349339895249,0.012648882391795329,1.0,0.8717314904914863,-0.08999655650196148,1.2380952380952381,1.1904761904761905,1.2857142857142856,1.4285714285714284,1.2380952380952381,low,q5cand_0226,0.2
q6_q5cand_0226_02_0014,Li2SO4+NaClO4+NaNO3,0,1,6.175653380808851,161.68973924286988,3.1310998222022013,7.600399540645739,0.13513857876229493,2.475394389499567,0.0216768517095733,0.9093405051692436,0.004625002720533861,0.7821906776984738,0.011326255294541206,1.0,0.8318718373563766,-0.04968115965790276,1.0,0.9047619047619048,1.0,1.1904761904761905,0.9523809523809523,low,q5cand_0226,0.2
q6_q5cand_0226_02_0015,Li2SO4+NaClO4+NaNO3,0,1,6.269663562578192,159.19737458467338,3.5394930792769506,7.893150352202336,0.23385851637191746,2.4876149944416746,0.003949549712345987,0.9051357289031738,0.0011297309198622415,0.7952181990516042,0.003899679929383263,1.0,0.8276997707662752,-0.03248157171467103,1.4285714285714286,1.3333333333333335,0.6190476190476191,0.7142857142857143,0.7619047619047619,low,q5cand_0226,0.2
q6_q5cand_0226_02_0016,Li2SO4+LiClO4+NaClO4+NaNO3,0,1,6.791345726172262,160.55619417484263,4.210105923958406,7.940242637455159,0.19541625590613917,2.488922996448667,0.008408642815613756,0.9081035943599884,0.0010848258000819404,0.795197698951858,0.0014122545117962607,1.0,0.840364623103818,-0.04516692415196,1.6666666666666665,1.4285714285714286,0.9047619047619048,0.8571428571428572,0.8095238095238095,low,q5cand_0226,0.2
q6_q5cand_0226_02_0017,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.674383476260397,157.1071473219206,2.014037628309529,8.166635308094314,0.06037227828892045,2.5085747614061025,0.01349089370657612,0.9098383159035788,0.0024078327746410804,0.8190319770199563,0.008988173783694906,1.0,0.833907283397098,-0.014875306377141628,0.5238095238095237,0.42857142857142855,0.47619047619047616,0.7619047619047619,0.7142857142857142,medium,q5cand_0226,0.2
q6_q5cand_0226_02_0018,Li2SO4+Na2SO4+NaClO4+NaNO3,2,1,11.041783524691086,161.19767178255236,3.5084692544671663,7.644242941581848,0.1353757468365504,2.4808812743884627,0.029240625947641905,0.8948302316946487,0.0016315538999755869,0.7854352733532647,0.012571172343506444,1.0,0.8238400723197566,-0.03840479896649196,1.8095238095238093,1.5238095238095237,1.8095238095238093,1.380952380952381,1.5714285714285714,low,q5cand_0226,0.2
q6_q5cand_0226_02_0019,Li2SO4+NaBr+NaClO4+NaNO3,0,1,6.8698378849256985,162.59775241313926,3.083385243075009,7.348880386805464,0.3609604058001292,1.9467205236810667,0.15840837319124856,0.944010750526334,0.007388296853445224,0.6965095072257949,0.032516703826648466,1.0,0.13910102186898987,0.557408485356805,1.380952380952381,1.7619047619047619,1.7619047619047619,1.7619047619047619,1.7142857142857144,low,q5cand_0226,0.2
q6_q5cand_0226_02_0020,Li2SO4+NaClO4+NaNO3,0,1,6.1775265855417985,161.01985324282876,3.1934664589682424,7.726565907807875,0.10971694785563393,2.4980424437448474,0.015197897172908936,0.9089551429071876,0.0056966873775363075,0.7978421484222703,0.0039066766646492085,1.0,0.8539206953291637,-0.0560785469068934,1.1428571428571428,0.8571428571428571,0.8095238095238095,1.3333333333333333,0.7142857142857142,low,q5cand_0226,0.2
q6_q5cand_0226_02_0021,Li2SO4+NaClO4+NaNO3,0,1,6.12240375095597,161.82719956033017,3.017597353585576,7.67100699889311,0.11724521131874993,2.470112636610335,0.022130434658548304,0.9059884421368707,0.0011456415982204612,0.7996147048533001,0.0005914512026493408,1.0,0.8235923401690893,-0.023977635315789225,0.8571428571428572,0.8095238095238095,1.0,0.6190476190476191,0.38095238095238093,low,q5cand_0226,0.2
q6_q5cand_0236_01_0001,Li2SO4+NaClO4+NaNO3,0,1,6.222508201919922,161.68173247733088,2.9808667460823113,7.724882785472757,0.19703798986133692,2.50269434061001,0.014520758722343116,0.9099325837808496,0.0010717111578658345,0.7972554241349993,0.004015993262526382,1.0,0.8200849292284911,-0.022829505093491798,1.5,1.5714285714285714,1.2857142857142856,0.8571428571428572,1.0,low,q5cand_0236,0.1
