GUID,pattern_key,pattern_count,rare_pattern,uncertainty_density,pred_conductivity,uncertainty_dispersion_conductivity,pred_pH,uncertainty_dispersion_pH,pred_W_1,uncertainty_dispersion_W_1,pred_R_W,uncertainty_dispersion_R_W,pred_PI,uncertainty_dispersion_PI,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,anchor_guid,anchor_trust,anchor_PI,recipe_signature,trust_tier,vol_Li2SO4,vol_LiClO4,vol_LiNO3,vol_Na2SO4,vol_NaBr,vol_NaClO4,vol_NaNO3,vol_water,pi_rank,cond_rank,w1_rank,ph_rank,novelty_rank,risk_rank,exploit_score,explore_score
q5cand_0390,NaClO4+NaNO3,27,0,1.6296353463913262,162.87222247376576,0.545761124477668,7.67724785782059,0.03587054126321188,2.4832201494942683,0.008985991097581645,0.8979749905254351,0.002026705776302104,0.8323905601252023,0.0018999960072191768,1.0,0.8241287368331097,0.008261823292092574,0.4132730015082956,0.4886877828054299,0.5052790346907994,0.7692307692307692,0.36500754147812975,{04C73CE4-61A8-3342-122D-D22EA0A71248},high,0.8552102819076631,NaClO4:2.2; NaNO3:3.0; water:1.8,high,0.0,0.0,0.0,0.0,0.0,2.2,3.0,1.8,0.9638009049773756,0.8763197586726998,0.40874811463046756,0.5052790346907994,0.16440422322775264,0.15535444947209653,0.6897435897435898,0.5857466063348415
q5cand_0391,NaClO4+NaNO3,27,0,1.6337789276271686,164.60866515640734,0.4313278994361223,7.663855622324758,0.035214375830787625,2.4739545941694048,0.012532927850146942,0.8967763911392604,0.0027439070678674468,0.8324967141878087,0.0018600387128006708,1.0,0.8221676118025967,0.010329102385212008,0.3574660633484163,0.4796380090497737,0.5957767722473605,0.8733031674208145,0.36199095022624433,{04C73CE4-61A8-3342-122D-D22EA0A71248},high,0.8552102819076631,NaClO4:2.0; NaNO3:3.1; water:1.9,high,0.0,0.0,0.0,0.0,0.0,2.0,3.1,1.9,0.9668174962292609,0.9276018099547512,0.38310708898944196,0.5052790346907994,0.16591251885369532,0.15384615384615385,0.6978129713423832,0.5924585218702865
q5cand_0392,NaClO4+NaNO3,27,0,1.6194944195870253,164.2846664791587,0.6534993168043441,7.666389083209111,0.03346476604461053,2.4744898840292566,0.015526542787610535,0.8956021986911726,0.002624626011578977,0.8305809683182703,0.0020381032767948556,1.0,0.8208171273235774,0.009763840994692963,0.4901960784313726,0.44494720965309204,0.6561085972850679,0.8476621417797888,0.37254901960784315,{04C73CE4-61A8-3342-122D-D22EA0A71248},high,0.8552102819076631,NaClO4:2.0; NaNO3:3.2; water:1.8,high,0.0,0.0,0.0,0.0,0.0,2.0,3.2,1.8,0.9441930618401206,0.9095022624434389,0.3861236802413273,0.5052790346907994,0.15384615384615385,0.16515837104072398,0.6822021116138764,0.5779788838612367
q5cand_0393,Li2SO4+LiClO4+LiNO3,47,0,0.6022174810014749,147.6216319430198,0.09084034232266505,8.332244311828857,0.008937901611433931,2.5246468949548864,0.0018452210670740117,0.9248696062305836,0.0010769220959448737,0.8066693565131672,0.0006563427233703878,1.0,0.770116983182859,0.03655237333030814,0.06485671191553545,0.13122171945701358,0.0889894419306184,0.33182503770739064,0.09502262443438914,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.1; LiClO4:0.2; LiNO3:6.4; water:0.3,high,0.1,0.2,6.4,0.0,0.0,0.0,0.0,0.3,0.7481146304675717,0.20512820512820512,0.7888386123680241,0.5052790346907994,0.04675716440422323,0.032428355957767725,0.5400452488687784,0.43046757164404226
q5cand_0394,LiClO4+LiNO3,5,1,6.397252431456532,149.24057762365683,0.10147618235314425,8.38258062199529,0.017930618703522118,2.5105134021671414,0.007372990958478405,0.9202439153019148,0.0005174627249150706,0.7992858164915555,0.004401563777395069,1.0,0.7735163958692103,0.025769420622345218,0.9185520361990951,1.0467571644042233,1.1855203619909502,0.9969834087481146,1.3725490196078431,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,LiClO4:0.3; LiNO3:6.4; water:0.3,low,0.0,0.3,6.4,0.0,0.0,0.0,0.0,0.3,0.49924585218702866,0.3695324283559578,0.6048265460030166,0.5052790346907994,0.8944193061840121,0.7714932126696833,0.2855203619909502,0.48763197586727
q5cand_0395,Li2SO4+LiClO4+LiNO3,47,0,0.7313818484927337,147.5615684509563,0.12714414305853575,8.327755702946101,0.005194278751708629,2.527199412653187,0.0025750558972554506,0.9251494007978494,0.0009791404655610995,0.8062627040976623,0.0003107548292069615,1.0,0.7708096328565774,0.03545307124108488,0.10105580693815988,0.10708898944193063,0.13574660633484165,0.3288084464555053,0.0799396681749623,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.5; water:0.3,high,0.1,0.1,6.5,0.0,0.0,0.0,0.0,0.3,0.7285067873303167,0.1975867269984917,0.8190045248868778,0.5052790346907994,0.06485671191553545,0.02262443438914027,0.5361990950226245,0.43099547511312214
q5cand_0396,LiClO4+LiNO3,5,1,6.710573185835761,149.24001356469992,0.13566994143107408,8.34815845965838,0.045751031591045314,2.5124640381809407,0.006413721683686564,0.9209814043087647,0.00038549594875890994,0.7984926807159525,0.004965993176082659,1.0,0.7746467000124679,0.023845980703484537,0.9668174962292609,1.3559577677224737,1.1764705882352942,0.9879336349924586,1.473604826546003,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,LiClO4:0.1; LiNO3:6.6; water:0.3,low,0.0,0.1,6.6,0.0,0.0,0.0,0.0,0.3,0.4660633484162896,0.3680241327300151,0.6259426847662142,0.5052790346907994,0.9291101055806938,0.8355957767722474,0.2606334841628959,0.48016591251885365
q5cand_0397,Li2SO4+LiClO4+LiNO3+Na2SO4,0,1,5.718404702390357,147.32331001980356,0.9578747456468314,8.27295752198733,0.031048306635815457,2.5071537298475426,0.010860911482246445,0.9213513978525543,0.001708902699012147,0.7944354658078208,0.005362189976975232,1.0,0.759638325756085,0.03479714005173573,1.0980392156862746,0.8220211161387632,0.9381598793363499,1.0799396681749625,1.1266968325791855,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.4; Na2SO4:0.1; water:0.3,low,0.1,0.1,6.4,0.1,0.0,0.0,0.0,0.3,0.3469079939668175,0.17043740573152338,0.5490196078431373,0.5052790346907994,0.555052790346908,0.5248868778280543,0.21809954751131216,0.3386877828054299
q5cand_0398,LiClO4+LiNO3+Na2SO4,0,1,6.014309717280838,148.41284683927952,0.3303058673112123,8.186053744197563,0.09891875355345335,2.49547911410224,0.01901018106558157,0.9202680288110561,0.0003907908846931727,0.7820273203341129,0.00423914951221714,1.0,0.7609891496614999,0.021038170672613044,0.9336349924585219,1.4072398190045248,1.3665158371040724,0.8733031674208145,1.2684766214177978,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,LiClO4:0.1; LiNO3:6.4; Na2SO4:0.2; water:0.3,low,0.0,0.1,6.4,0.2,0.0,0.0,0.0,0.3,0.17496229260935142,0.31221719457013575,0.473604826546003,0.5052790346907994,0.8114630467571644,0.691553544494721,0.1244343891402715,0.3396681749622926
q5cand_0399,Li2SO4+LiClO4+LiNO3+NaBr,0,1,5.886775453672728,148.50489637586887,0.335255102613411,7.97849880193129,0.2845875821541927,2.0354213929442064,0.222524276778729,0.9720477933430621,0.03877444375504418,0.6988601211608003,0.08293704442804371,1.0,0.462353018369099,0.23650710279170134,0.8627450980392157,1.669683257918552,1.7119155354449473,1.6968325791855206,1.7285067873303168,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.4; NaBr:0.1; water:0.3,low,0.1,0.1,6.4,0.0,0.1,0.0,0.0,0.3,0.048265460030165915,0.31975867269984914,0.1297134238310709,0.5052790346907994,0.7375565610859729,0.9140271493212669,-0.02714932126696834,0.22134238310708898
q5cand_0400,LiClO4+LiNO3+NaBr,0,1,6.205485223163254,150.42767781912482,0.08381205377698075,7.947960408503758,0.30171867841425615,1.96401305951418,0.18103474914464898,0.9469521519749053,0.010576436116442564,0.670813868358486,0.07857697683823579,1.0,0.42322100310144806,0.24759286525703794,0.8808446455505279,1.8265460030165914,1.8114630467571644,1.784313725490196,1.8506787330316743,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,LiClO4:0.1; LiNO3:6.4; NaBr:0.2; water:0.3,low,0.0,0.1,6.4,0.0,0.2,0.0,0.0,0.3,0.015082956259426848,0.4358974358974359,0.09049773755656108,0.5052790346907994,0.8672699849170438,0.9607843137254902,-0.03408748114630469,0.25098039215686274
q5cand_0401,Li2SO4+LiClO4+LiNO3+NaClO4,0,1,5.685467577761696,147.19599683951733,0.9727934734544413,8.27726549091359,0.04351664118360484,2.5158284698413924,0.003817900722335072,0.9220974976292754,0.0017458308020612328,0.8026846718657836,0.003900398969623396,1.0,0.7627807737055711,0.03990389816021256,1.028657616892911,0.8793363499245852,0.6018099547511312,1.0135746606334841,0.9004524886877827,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.4; NaClO4:0.1; water:0.3,low,0.1,0.1,6.4,0.0,0.0,0.1,0.0,0.3,0.6153846153846154,0.14177978883861236,0.6772247360482655,0.5052790346907994,0.473604826546003,0.38009049773755654,0.3813725490196078,0.43529411764705883
q5cand_0402,LiClO4+LiNO3+NaClO4,0,1,5.99786563719695,148.03968713510824,0.7388728287505553,8.273872102009088,0.049144073440601524,2.5104715741572083,0.008305365948261317,0.9217213485403097,0.0004460995606137944,0.7973511354329549,0.003653831039038222,1.0,0.7659630493703755,0.03138808606257937,1.1900452488687783,1.2518853695324283,1.1206636500754148,0.8823529411764707,1.2051282051282053,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,LiClO4:0.1; LiNO3:6.4; NaClO4:0.2; water:0.3,low,0.0,0.1,6.4,0.0,0.0,0.2,0.0,0.3,0.4193061840120664,0.27149321266968324,0.6018099547511312,0.5052790346907994,0.8009049773755657,0.6078431372549019,0.2622171945701357,0.43763197586727
q5cand_0403,Li2SO4+LiClO4+LiNO3+NaNO3,0,1,5.686138614760553,147.63454856526673,0.588561741332696,8.235905145561064,0.10847272036509706,2.514032754451544,0.004889121231940319,0.9221510568555206,0.00178296540542645,0.7990221921680959,0.002086102084372727,1.0,0.7649539437683125,0.034068248399783396,0.7601809954751131,1.096530920060332,0.6606334841628959,1.0316742081447963,0.6998491704374057,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.4; NaNO3:0.1; water:0.3,low,0.1,0.1,6.4,0.0,0.0,0.0,0.1,0.3,0.48868778280542985,0.2096530920060332,0.6515837104072398,0.5052790346907994,0.4751131221719457,0.3076923076923077,0.34856711915535443,0.406184012066365
q5cand_0404,LiClO4+LiNO3+NaNO3,0,1,6.0009992618674435,149.3395032665634,0.514096852844022,8.183117479625873,0.1534077269813636,2.5082666605156914,0.009963753081410573,0.9221793879704945,3.958624361052285e-05,0.7936803996077234,0.0033524265572702576,1.0,0.7737970812170665,0.019883318390656934,1.0377073906485672,1.5565610859728507,1.1734539969834088,0.8054298642533937,1.187028657616893,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,LiClO4:0.1; LiNO3:6.4; NaNO3:0.2; water:0.3,low,0.0,0.1,6.4,0.0,0.0,0.0,0.2,0.3,0.32428355957767724,0.3815987933634992,0.5656108597285068,0.5052790346907994,0.8024132730015083,0.5852187028657617,0.2405731523378582,0.41990950226244345
q5cand_0405,Li2SO4+LiClO4+LiNO3,47,0,0.6725281176281497,147.62337287272499,0.09252220319597744,8.350272750636336,0.005890043885364413,2.5244524447992602,0.0016019068294751647,0.9247688378493326,0.0011079404605498513,0.8062470707700052,0.0005044946806685383,1.0,0.7700201829550098,0.03622688781499539,0.0784313725490196,0.1085972850678733,0.09200603318250378,0.3514328808446456,0.08748114630467571,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.1; LiClO4:0.1; LiNO3:6.4; water:0.4,high,0.1,0.1,6.4,0.0,0.0,0.0,0.0,0.4,0.726998491704374,0.2066365007541478,0.7843137254901961,0.5052790346907994,0.05731523378582202,0.027149321266968326,0.5312217194570137,0.4260180995475113
q5cand_0406,LiClO4+LiNO3,5,1,6.6093114305552705,149.06433565464698,0.17743547552777983,8.389347400244809,0.024041044110522623,2.507195147779002,0.010113625280312238,0.9191852649922847,0.000978821877251872,0.7972014174857437,0.004672631202491023,1.0,0.7704588510017644,0.026742566483979324,0.9743589743589743,1.1327300150829562,1.2926093514328807,1.1794871794871795,1.4208144796380089,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,LiClO4:0.1; LiNO3:6.4; water:0.5,low,0.0,0.1,6.4,0.0,0.0,0.0,0.0,0.5,0.4132730015082956,0.3574660633484163,0.55052790346908,0.5052790346907994,0.9170437405731523,0.8069381598793364,0.22918552036199094,0.4524132730015083
q5cand_0407,Li2SO4+LiNO3,30,0,1.0752470035468247,146.87628793741723,0.5370222016053987,8.317491620444413,0.009126727495519153,2.526711336721575,0.0022616414588186554,0.9255536052211468,0.0006802526718688057,0.8023064365793746,0.002348612749286596,1.0,0.7660771739773313,0.03622926260204329,0.3212669683257918,0.16591251885369532,0.13273001508295626,0.25037707390648567,0.34238310708898945,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiNO3:6.5; water:0.3,high,0.2,0.0,6.5,0.0,0.0,0.0,0.0,0.3,0.6003016591251885,0.10105580693815988,0.8099547511312217,0.5052790346907994,0.07993966817496229,0.1425339366515837,0.43386123680241323,0.3625188536953242
q5cand_0408,Li2SO4+LiNO3+Na2SO4,0,1,5.573314239322796,146.72702258960896,1.1169150539919177,8.282840246769164,0.04415445961554862,2.5036767824102557,0.00851689491870617,0.9220973551034385,0.00024057263207964604,0.7888389049498152,0.002433007072835689,1.0,0.7544117077121595,0.03442719723765575,1.0301659125188536,0.8190045248868778,0.7300150829562595,0.4343891402714932,0.6772247360482655,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiNO3:6.4; Na2SO4:0.1; water:0.3,low,0.2,0.0,6.4,0.1,0.0,0.0,0.0,0.3,0.22322775263951736,0.07993966817496229,0.5158371040723982,0.5052790346907994,0.4057315233785822,0.2971342383107089,0.18491704374057316,0.2639517345399698
q5cand_0409,Li2SO4+LiNO3+NaBr,0,1,5.735698194696665,148.09030565769243,0.22795687656830715,7.964738849086515,0.28249124838140954,2.0348353885366275,0.22381183498716256,0.9729994415799395,0.040030174088895386,0.7079609168578989,0.06689550192216752,1.0,0.461329192750202,0.24663172410769685,0.6515837104072397,1.5007541478129713,1.549019607843137,1.564102564102564,1.526395173453997,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiNO3:6.4; NaBr:0.1; water:0.3,low,0.2,0.0,6.4,0.0,0.1,0.0,0.0,0.3,0.06485671191553545,0.28205128205128205,0.1282051282051282,0.5052790346907994,0.5716440422322775,0.8491704374057315,-0.014479638009049778,0.18634992458521868
q5cand_0410,Li2SO4+LiNO3+NaClO4,0,1,5.529442462506612,146.7193481837619,0.9672383568789409,8.266302495740776,0.06388627700416731,2.514774953225386,0.0057184362319283545,0.9234663706486002,0.0007805315685768844,0.7980700859516809,0.00229918683498175,1.0,0.759577941223711,0.03849214472796991,0.9532428355957768,0.9230769230769231,0.6289592760180995,0.5987933634992458,0.6561085972850679,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiNO3:6.4; NaClO4:0.1; water:0.3,low,0.2,0.0,6.4,0.0,0.0,0.1,0.0,0.3,0.4479638009049774,0.0784313725490196,0.6591251885369532,0.5052790346907994,0.40271493212669685,0.2873303167420814,0.30920060331825033,0.3569381598793363
q5cand_0411,Li2SO4+LiNO3+NaNO3,0,1,5.5296270973761015,147.3022296724871,0.4443062052098201,8.22517080106311,0.10857699227054589,2.512446732455719,0.005981483130586548,0.9235016806180718,0.000927925127046072,0.7948727704155824,0.0032022556611481243,1.0,0.7624661934494791,0.03240657696610327,0.5987933634992458,1.0271493212669682,0.641025641025641,0.6485671191553545,0.7677224736048265,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiNO3:6.4; NaNO3:0.1; water:0.3,low,0.2,0.0,6.4,0.0,0.0,0.0,0.1,0.3,0.35294117647058826,0.16138763197586728,0.6244343891402715,0.5052790346907994,0.4042232277526395,0.33861236802413275,0.2675716440422322,0.3279034690799397
q5cand_0412,Li2SO4+LiNO3,30,0,1.0431553816817658,146.86725638034997,0.5764631750512018,8.338292177543657,0.005156172996037006,2.52092605835816,0.0032402910612966567,0.9252584415463648,0.0001856658055650899,0.802246666762329,0.0024797590034907097,1.0,0.763625024126738,0.03862164263559098,0.3469079939668175,0.11613876319758673,0.18401206636500755,0.09502262443438914,0.36048265460030166,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiNO3:6.4; water:0.4,high,0.2,0.0,6.4,0.0,0.0,0.0,0.0,0.4,0.5972850678733032,0.09954751131221719,0.7330316742081447,0.5052790346907994,0.07541478129713423,0.1515837104072398,0.4188536953242835,0.35150829562594266
q5cand_0413,Li2SO4+LiClO4+LiNO3,47,0,0.4179766264004563,146.0493341660236,0.7160164332913018,8.340325931000622,0.0011382188006048856,2.5268769657257306,0.0022028405269645004,0.9255026798250338,0.0006586149629254385,0.8024552055349768,0.00040821177304163495,1.0,0.7605590302828288,0.04189617525214806,0.39064856711915535,0.01809954751131222,0.06334841628959276,0.17345399698340877,0.03469079939668175,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.3; LiClO4:0.1; LiNO3:6.3; water:0.3,high,0.3,0.1,6.3,0.0,0.0,0.0,0.0,0.3,0.6063348416289592,0.033182503770739065,0.8144796380090498,0.5052790346907994,0.012066365007541479,0.00904977375565611,0.4503770739064856,0.35128205128205126
q5cand_0414,Li2SO4+LiClO4+LiNO3,47,0,0.5099088783697747,144.81194946262283,0.7800674365193327,8.342787193283314,0.0028380716950064024,2.5267276962797602,0.001926313737812241,0.9264937317116443,0.0003273358845274855,0.8005354428280033,0.0007257757014300502,1.0,0.7525492819943526,0.047986160833650704,0.45098039215686275,0.04826546003016591,0.07692307692307693,0.07088989441930618,0.09803921568627451,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.4; LiClO4:0.1; LiNO3:6.2; water:0.3,high,0.4,0.1,6.2,0.0,0.0,0.0,0.0,0.3,0.5399698340874811,0.006033182503770739,0.8114630467571644,0.5052790346907994,0.03167420814479638,0.03619909502262444,0.40920060331825037,0.325867269984917
q5cand_0415,Li2SO4+LiClO4+LiNO3,47,0,0.3735191492746585,147.11228737287522,0.27660928798235995,8.340042909458672,0.0010067735337938488,2.524807470378031,0.0007215653932528295,0.9251609427528164,0.0008514548918932981,0.8046899682977794,0.0009393881988495107,1.0,0.7668100716573331,0.03787989664044633,0.10407239819004525,0.006033182503770739,0.015082956259426848,0.22322775263951733,0.10256410256410256,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.2; LiNO3:6.3; water:0.3,high,0.2,0.2,6.3,0.0,0.0,0.0,0.0,0.3,0.6787330316742082,0.1282051282051282,0.7918552036199095,0.5052790346907994,0.0030165912518853697,0.03770739064856712,0.4928355957767724,0.38348416289592757
q5cand_0416,Li2SO4+LiClO4+LiNO3,47,0,0.39489269441931374,147.0253060803582,0.33316085598294926,8.343076545135167,0.003952095224372666,2.523790507894166,0.0005245151812479823,0.9251436820556443,0.0008707638607579625,0.8046700900372844,0.0008908803567710863,1.0,0.7658111776455953,0.03885891239168915,0.13122171945701358,0.03469079939668175,0.015082956259426848,0.2368024132730015,0.09653092006033183,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.3; LiNO3:6.2; water:0.3,high,0.2,0.3,6.2,0.0,0.0,0.0,0.0,0.3,0.6742081447963801,0.11764705882352941,0.7722473604826546,0.5052790346907994,0.007541478129713424,0.03469079939668175,0.4863499245852188,0.379788838612368
q5cand_0417,Li2SO4+LiClO4+LiNO3+Na2SO4,0,1,5.709309251041116,146.75298302335509,1.1116166519051194,8.28879046391042,0.037595967186879166,2.5076343608441385,0.011822587896746535,0.9212232423974451,0.0015011478982260066,0.7922510655550958,0.004223881656911027,1.0,0.7560756656761546,0.03617539987894125,1.156862745098039,0.8748114630467572,0.942684766214178,0.9849170437405732,0.9894419306184012,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.3; Na2SO4:0.1; water:0.3,low,0.2,0.1,6.3,0.1,0.0,0.0,0.0,0.3,0.28355957767722473,0.08597285067873303,0.5565610859728507,0.5052790346907994,0.5354449472096531,0.4117647058823529,0.19645550527903466,0.31101055806938155
q5cand_0418,Li2SO4+LiClO4+LiNO3+Na2SO4,0,1,5.729906643230413,146.3497379978226,1.2892122571010185,8.279717863759247,0.0347156620889957,2.5048277416675515,0.013115122417400003,0.9211317660048457,0.0017686436912384624,0.7879085439021738,0.006774453460972472,1.0,0.7521930650933725,0.035715478808801326,1.2428355957767723,0.8687782805429864,1.0120663650075414,1.1161387631975868,1.2277526395173455,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.2; Na2SO4:0.2; water:0.3,low,0.2,0.1,6.2,0.2,0.0,0.0,0.0,0.3,0.21417797888386123,0.058823529411764705,0.5248868778280543,0.5052790346907994,0.5641025641025641,0.638763197586727,0.10965309200603318,0.26395173453996984
q5cand_0419,Li2SO4+LiClO4+LiNO3+NaBr,0,1,5.86749500933586,147.9690296113787,0.45209140638915574,7.982905846273122,0.2780949569837701,2.036083854575274,0.22550812913970525,0.9743219879416486,0.0398480469888834,0.6970845963752592,0.08425184727563091,1.0,0.4620299238318145,0.2350546725434447,0.89894419306184,1.6138763197586727,1.684766214177979,1.6817496229260933,1.6923076923076923,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.3; NaBr:0.1; water:0.3,low,0.2,0.1,6.3,0.0,0.1,0.0,0.0,0.3,0.043740573152337855,0.2654600301659125,0.13273001508295626,0.5052790346907994,0.698340874811463,0.8959276018099548,-0.03597285067873307,0.20392156862745098
q5cand_0420,Li2SO4+LiClO4+LiNO3+NaBr,0,1,5.89104892051084,148.58139184435174,0.4556970624874626,7.967749151273679,0.2799884540782136,2.0180036554142764,0.2158399193990641,0.9478411267715496,0.008968316808995777,0.672939051464437,0.07500317312080207,1.0,0.44850610923130246,0.22443294223313454,0.9441930618401206,1.6666666666666667,1.6983408748114632,1.6395173453996983,1.708898944193062,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.2; NaBr:0.2; water:0.3,low,0.2,0.1,6.2,0.0,0.2,0.0,0.0,0.3,0.0196078431372549,0.32428355957767724,0.11010558069381599,0.5052790346907994,0.7420814479638009,0.9019607843137255,-0.039668174962292635,0.21236802413273004
q5cand_0421,Li2SO4+LiClO4+LiNO3+NaClO4,0,1,5.66543111096228,146.66683090249265,0.8256947736713752,8.282071930569106,0.04388783791453312,2.5155762921778653,0.004004644927584746,0.9221578196920466,0.0013037218649477355,0.7997613464039283,0.002799991610102649,1.0,0.7591829707600335,0.04057837564389477,0.8763197586726998,0.8355957767722473,0.5656108597285068,0.803921568627451,0.7541478129713424,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.3; NaClO4:0.1; water:0.3,low,0.2,0.1,6.3,0.0,0.0,0.1,0.0,0.3,0.5203619909502263,0.07390648567119155,0.669683257918552,0.5052790346907994,0.42835595776772245,0.3273001508295626,0.3344645550527904,0.3850678733031674
q5cand_0422,Li2SO4+LiClO4+LiNO3+NaClO4,0,1,5.6721679336387085,146.7996976575115,0.8330439135309501,8.274771647543078,0.04182754819577849,2.513273654950519,0.005404635616878916,0.9216543347964069,0.0016174342272097496,0.8003287944822587,0.003054918017019554,1.0,0.7589418691555266,0.04138692532673205,0.8974358974358974,0.8250377073906485,0.650075414781297,0.9291101055806938,0.7903469079939668,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.2; NaClO4:0.2; water:0.3,low,0.2,0.1,6.2,0.0,0.0,0.2,0.0,0.3,0.530920060331825,0.09351432880844646,0.6349924585218703,0.5052790346907994,0.444947209653092,0.3438914027149321,0.33461538461538465,0.39072398190045243
q5cand_0423,Li2SO4+LiClO4+LiNO3+NaNO3,0,1,5.665804365175959,147.07318095043638,0.4606633845576454,8.241724094664802,0.10597772002689657,2.5129517701383572,0.005865400308668748,0.9224161855635694,0.001304953868825119,0.7974903668114042,0.0019476002378612006,1.0,0.7608394699618306,0.036650896849573567,0.6395173453996983,1.0467571644042233,0.6621417797888386,0.8099547511312217,0.6395173453996983,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.3; NaNO3:0.1; water:0.3,low,0.2,0.1,6.3,0.0,0.0,0.0,0.1,0.3,0.43137254901960786,0.12368024132730016,0.6289592760180995,0.5052790346907994,0.43288084464555054,0.27828054298642535,0.3080693815987933,0.36334841628959275
q5cand_0424,Li2SO4+LiClO4+LiNO3+NaNO3,0,1,5.67245456977784,147.6399272487396,0.9244339320758157,8.224489253385968,0.1103848042422244,2.5106624384632963,0.007232628432251938,0.9216953222126102,0.001710885930427355,0.7965929435314077,0.003544743490204459,1.0,0.7633838560887842,0.03320908744262352,0.966817496229261,1.0784313725490196,0.7315233785822022,0.9743589743589745,0.8431372549019608,{FEF5BAA3-DBFF-29E7-D5DF-448BC2156EED},high,0.8067974858257567,Li2SO4:0.2; LiClO4:0.1; LiNO3:6.2; NaNO3:0.2; water:0.3,low,0.2,0.1,6.2,0.0,0.0,0.0,0.2,0.3,0.38763197586727,0.21116138763197587,0.6078431372549019,0.5052790346907994,0.4464555052790347,0.3574660633484163,0.2868778280542986,0.35452488687782807
