GUID,pattern_key,total_volume,ratio_Li2SO4,present_Li2SO4,mass_proxy_Li2SO4,mol_proxy_Li2SO4,ratio_LiClO4,present_LiClO4,mass_proxy_LiClO4,mol_proxy_LiClO4,ratio_LiNO3,present_LiNO3,mass_proxy_LiNO3,mol_proxy_LiNO3,ratio_Na2SO4,present_Na2SO4,mass_proxy_Na2SO4,mol_proxy_Na2SO4,ratio_NaBr,present_NaBr,mass_proxy_NaBr,mol_proxy_NaBr,ratio_NaClO4,present_NaClO4,mass_proxy_NaClO4,mol_proxy_NaClO4,ratio_NaNO3,present_NaNO3,mass_proxy_NaNO3,mol_proxy_NaNO3,ratio_water,present_water,mass_proxy_water,mol_proxy_water,active_count,water_ratio,weighted_density,ionic_strength_proxy,salt_ratio_sum,nonwater_entropy,max_nonwater_ratio,sulfate_ratio,nitrate_ratio,perchlorate_ratio,bromide_ratio,lithium_ratio,sodium_ratio,water_x_ionic,sulfate_x_nitrate,pattern_count,rare_pattern,pattern_Li2SO4,pattern_Li2SO4+LiClO4,pattern_Li2SO4+LiClO4+LiNO3,pattern_Li2SO4+LiNO3,pattern_Li2SO4+LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+LiNO3+NaClO4+NaNO3,pattern_Li2SO4+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+NaClO4,pattern_LiClO4,pattern_LiClO4+LiNO3,pattern_LiNO3,pattern_LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaClO4,pattern_Na2SO4+NaBr+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaNO3,pattern_Na2SO4+NaClO4,pattern_Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaNO3,pattern_NaBr,pattern_NaBr+NaClO4+NaNO3,pattern_NaClO4,pattern_NaClO4+NaNO3,pattern_NaNO3
{3A6B5D27-98C7-EEDD-EABC-98B69A8E4F69},NaClO4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,9.959999999999999,159.65879999999999,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1,0.14285714285714285,1.5657142857142856,22.8084,0.8571428571428571,0.13212915413765,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,3.258342857142857,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
{5C77AE04-13D1-8E38-67E1-49E89A5D64D8},NaClO4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.62,186.2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.66,26.6098,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
{214A9ABD-B4DD-CA1E-C771-6BDF9D7C8236},Li2SO4+LiNO3,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.21,8.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,5.0,0.0,2,0.7142857142857143,1.0614285714285714,1.7380571428571427,0.2857142857142857,0.555974328301518,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,1.241469387755102,0.02040816326530612,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{1911DC75-1835-7EC5-3AEE-42823185BC83},Li2SO4+LiNO3,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.42,16.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.0,0.0,2,0.5714285714285714,1.0914285714285714,2.9515142857142855,0.42857142857142855,0.6359194408637213,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,1.6865795918367346,0.04081632653061224,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{6D135743-3627-79A7-12D5-45AEE4451233},Li2SO4+LiNO3,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.63,25.482599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.0,0.0,2,0.42857142857142855,1.1214285714285714,4.1649714285714285,0.5714285714285714,0.6411148186024177,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,1.7849877551020408,0.06122448979591836,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{C97C36CE-3313-10BF-89BE-48CB479E5D28},Li2SO4+LiNO3,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.84,33.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,2,0.2857142857142857,1.1514285714285712,5.378428571428571,0.7142857142857142,0.597767614399572,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.0,0.0,0.7142857142857142,0.0,1.5366938775510202,0.08163265306122448,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{EB620CCA-124A-1E69-D611-437B1308E122},Li2SO4+LiNO3,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,6.05,42.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,2,0.14285714285714285,1.1814285714285713,6.591885714285714,0.8571428571428572,0.518324476023054,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.0,0.0,0.8571428571428572,0.0,0.9416979591836734,0.10204081632653061,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{DCBE6D3D-89D3-369D-5EB3-7BC1DF89FBAD},Li2SO4+LiNO3,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,7.26,50.965199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.2114285714285715,7.805342857142856,1.0,0.410116318288409,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.12244897959183672,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{D548E380-7A76-7F85-7ECA-3318104D9E40},Li2SO4+LiNO3,7.0,0.2857142857142857,1.0,2.44,7.344399999999999,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.21,8.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.0,0.0,2,0.5714285714285714,1.092857142857143,2.262657142857143,0.42857142857142855,0.6359194408637213,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,1.2929469387755101,0.04081632653061224,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{4ACDD325-3E35-6C77-DA8F-D5B2C0AAFAC0},Li2SO4+LiNO3,7.0,0.2857142857142857,1.0,2.44,7.344399999999999,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.42,16.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.0,0.0,2,0.42857142857142855,1.1228571428571428,3.4761142857142855,0.5714285714285714,0.7158645534259246,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,1.4897632653061224,0.08163265306122448,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{CD48889B-3423-2BC3-9D5E-3416508C2B9B},Li2SO4+LiNO3,7.0,0.2857142857142857,1.0,2.44,7.344399999999999,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.63,25.482599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,2,0.2857142857142857,1.1528571428571428,4.689571428571428,0.7142857142857142,0.721059931164621,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.0,0.0,0.7142857142857142,0.0,1.339877551020408,0.12244897959183672,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{6658B1A3-ED8D-8481-827A-E65820B03D69},Li2SO4+LiNO3,7.0,0.2857142857142857,1.0,2.44,7.344399999999999,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.84,33.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,2,0.14285714285714285,1.1828571428571428,5.903028571428571,0.8571428571428571,0.6777127269617753,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.8432897959183673,0.16326530612244897,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{8EAAA4C5-CB68-9CAD-60A6-55CBE4C2D54F},Li2SO4+LiNO3,7.0,0.2857142857142857,1.0,2.44,7.344399999999999,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,6.05,42.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.2128571428571429,7.116485714285714,1.0,0.5982695885852573,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.20408163265306123,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{F5D1C1C0-4C95-7269-94F9-6BD33CB52EE2},Li2SO4+LiNO3,7.0,0.42857142857142855,1.0,3.66,11.0166,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.21,8.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.0,0.0,2,0.42857142857142855,1.1242857142857143,2.787257142857143,0.5714285714285714,0.6411148186024177,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,1.194538775510204,0.06122448979591836,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{69A49FAD-2376-C931-EB8A-96036768C9D8},Li2SO4+LiNO3,7.0,0.42857142857142855,1.0,3.66,11.0166,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.42,16.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,2,0.2857142857142857,1.1542857142857144,4.0007142857142854,0.7142857142857142,0.721059931164621,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.0,0.7142857142857142,0.0,1.1430612244897957,0.12244897959183672,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{CFC2A9CE-0D7B-9BBD-8881-B9C24619DB21},Li2SO4+LiNO3,7.0,0.42857142857142855,1.0,3.66,11.0166,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.63,25.482599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,2,0.14285714285714285,1.1842857142857142,5.2141714285714285,0.8571428571428571,0.7262553089033174,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,0.7448816326530612,0.18367346938775508,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{AA671CDC-B22E-64B4-3E61-4AA24E93BAE8},Li2SO4+LiNO3,7.0,0.42857142857142855,1.0,3.66,11.0166,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.84,33.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.2142857142857142,6.427628571428571,1.0,0.6829081047004717,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.24489795918367344,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{E44FB683-610A-FD8C-5BE5-AC6818233D3A},Li2SO4+LiNO3,7.0,0.5714285714285714,1.0,4.88,14.688799999999999,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.21,8.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,2,0.2857142857142857,1.1557142857142857,3.311857142857143,0.7142857142857142,0.597767614399572,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,0.0,0.7142857142857142,0.0,0.9462448979591837,0.08163265306122448,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{038F6478-5D85-3F7D-E442-2CA54C027760},Li2SO4+LiNO3,7.0,0.5714285714285714,1.0,4.88,14.688799999999999,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.42,16.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,2,0.14285714285714285,1.1857142857142857,4.525314285714286,0.8571428571428571,0.6777127269617753,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.6464734693877551,0.16326530612244897,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{F777D1FA-6CBF-C227-CBD7-6DF44F5726A4},Li2SO4+LiNO3,7.0,0.5714285714285714,1.0,4.88,14.688799999999999,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.63,25.482599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.2157142857142857,5.738771428571428,1.0,0.6829081047004717,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.24489795918367344,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{EBE7F746-2744-CC07-2FE8-974E7962D177},Li2SO4+LiNO3,7.0,0.7142857142857143,1.0,6.1,18.360999999999997,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.21,8.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,2,0.14285714285714285,1.187142857142857,3.8364571428571423,0.8571428571428572,0.518324476023054,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8571428571428572,0.0,0.5480653061224489,0.10204081632653061,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{1AB2F97D-49C6-37BC-C393-4D0D4DDADC27},Li2SO4+LiNO3,7.0,0.7142857142857143,1.0,6.1,18.360999999999997,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.42,16.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.217142857142857,5.049914285714285,1.0,0.5982695885852573,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.20408163265306123,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{7D49E1E7-DA6B-5398-E88E-1CDBB4ED4821},Li2SO4+LiNO3,7.0,0.8571428571428571,1.0,7.32,22.0332,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.21,8.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.2185714285714286,4.361057142857143,1.0,0.410116318288409,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.12244897959183672,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{2631565A-3DD4-93AB-D447-711533898A4C},Li2SO4,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,6.0,0.0,1,0.8571428571428571,1.0314285714285714,0.5246,0.14285714285714285,0.277987164150759,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.4496571428571428,0.0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{30D186D1-8D4B-7FCE-3309-934A1C598E76},Li2SO4,7.0,0.2857142857142857,1.0,2.44,7.344399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,5.0,0.0,1,0.7142857142857143,1.0628571428571427,1.0492,0.2857142857142857,0.3579322767129623,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.7494285714285713,0.0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{468DBDC0-3C59-54DF-40D2-6437461BFE6D},Li2SO4,7.0,0.42857142857142855,1.0,3.66,11.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.0,0.0,1,0.5714285714285714,1.0942857142857143,1.5738,0.42857142857142855,0.3631276544516587,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.0,0.8993142857142857,0.0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{8857FDA4-D355-639E-C6D7-CA079B7FC5A2},Li2SO4,7.0,0.5714285714285714,1.0,4.88,14.688799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.0,0.0,1,0.42857142857142855,1.1257142857142857,2.0984,0.5714285714285714,0.319780450248813,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,0.8993142857142856,0.0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{FEED1697-6B52-32F8-1842-676B879BB215},Li2SO4,7.0,0.7142857142857143,1.0,6.1,18.360999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,1,0.2857142857142857,1.157142857142857,2.6229999999999998,0.7142857142857143,0.24033731187229493,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.7494285714285713,0.0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{8BCB596C-FA14-81EE-BC27-0798A581BFCE},Li2SO4,7.0,0.8571428571428571,1.0,7.32,22.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1,0.14285714285714285,1.1885714285714286,3.1476,0.8571428571428571,0.13212915413765,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,0.44965714285714287,0.0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{55D7E85D-31DC-67DC-88C0-93723C35AD19},Li2SO4,7.0,1.0,1.0,8.54,25.705399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.22,3.6721999999999997,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{CB274B1F-C756-74A0-5F0C-DA4CF88980F0},LiNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.21,8.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,6.0,0.0,1,0.8571428571428571,1.03,1.2134571428571428,0.14285714285714285,0.277987164150759,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,1.0401061224489794,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{A193856D-2881-6584-2B11-5AA5C4C58728},LiNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.42,16.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,5.0,0.0,1,0.7142857142857143,1.06,2.4269142857142856,0.2857142857142857,0.3579322767129623,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,1.7335102040816326,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{D2B4FA6C-8582-5DC5-7CF2-5A3CB5D0ED40},LiNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.63,25.482599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.0,0.0,1,0.5714285714285714,1.09,3.640371428571428,0.42857142857142855,0.3631276544516587,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,2.0802122448979588,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
