GUID,pattern_key,pattern_count,rare_pattern,conductivity,pH,W_1,R_W,PI,fold,uncertainty_density,pred_conductivity,pred_conductivity_baseline,pred_conductivity_pls,resid_conductivity,uncertainty_dispersion_conductivity,pred_conductivity_ElasticNet,pred_conductivity_PLS,pred_conductivity_RandomForest,pred_conductivity_ExtraTrees,pred_conductivity_HistGB,pred_conductivity_Blend_RF_ET,pred_conductivity_Blend_Tree3,pred_pH,pred_pH_baseline,pred_pH_pls,resid_pH,uncertainty_dispersion_pH,pred_pH_ElasticNet,pred_pH_PLS,pred_pH_RandomForest,pred_pH_ExtraTrees,pred_pH_HistGB,pred_pH_Blend_RF_ET,pred_pH_Blend_Tree3,pred_W_1,pred_W_1_baseline,pred_W_1_pls,resid_W_1,uncertainty_dispersion_W_1,pred_W_1_ElasticNet,pred_W_1_PLS,pred_W_1_RandomForest,pred_W_1_ExtraTrees,pred_W_1_HistGB,pred_W_1_Blend_RF_ET,pred_W_1_Blend_Tree3,pred_R_W,pred_R_W_baseline,pred_R_W_pls,resid_R_W,uncertainty_dispersion_R_W,pred_R_W_ElasticNet,pred_R_W_PLS,pred_R_W_RandomForest,pred_R_W_ExtraTrees,pred_R_W_HistGB,pred_R_W_Blend_RF_ET,pred_R_W_Blend_Tree3,pred_PI,pred_PI_baseline,pred_PI_pls,resid_PI,uncertainty_dispersion_PI,pred_PI_ElasticNet,pred_PI_PLS,pred_PI_RandomForest,pred_PI_ExtraTrees,pred_PI_HistGB,pred_PI_Blend_RF_ET,pred_PI_Blend_Tree3,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,total_volume,ratio_Li2SO4,present_Li2SO4,mass_proxy_Li2SO4,mol_proxy_Li2SO4,ratio_LiClO4,present_LiClO4,mass_proxy_LiClO4,mol_proxy_LiClO4,ratio_LiNO3,present_LiNO3,mass_proxy_LiNO3,mol_proxy_LiNO3,ratio_Na2SO4,present_Na2SO4,mass_proxy_Na2SO4,mol_proxy_Na2SO4,ratio_NaBr,present_NaBr,mass_proxy_NaBr,mol_proxy_NaBr,ratio_NaClO4,present_NaClO4,mass_proxy_NaClO4,mol_proxy_NaClO4,ratio_NaNO3,present_NaNO3,mass_proxy_NaNO3,mol_proxy_NaNO3,ratio_water,present_water,mass_proxy_water,mol_proxy_water,active_count,water_ratio,weighted_density,ionic_strength_proxy,salt_ratio_sum,nonwater_entropy,max_nonwater_ratio,sulfate_ratio,nitrate_ratio,perchlorate_ratio,bromide_ratio,lithium_ratio,sodium_ratio,water_x_ionic,sulfate_x_nitrate,pattern_Li2SO4,pattern_Li2SO4+LiClO4,pattern_Li2SO4+LiClO4+LiNO3,pattern_Li2SO4+LiNO3,pattern_Li2SO4+LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+LiNO3+NaClO4+NaNO3,pattern_Li2SO4+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+NaClO4,pattern_LiClO4,pattern_LiClO4+LiNO3,pattern_LiNO3,pattern_LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaClO4,pattern_Na2SO4+NaBr+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaNO3,pattern_Na2SO4+NaClO4,pattern_Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaNO3,pattern_NaBr,pattern_NaBr+NaClO4+NaNO3,pattern_NaClO4,pattern_NaClO4+NaNO3,pattern_NaNO3,cluster_id,pc1,pc2,trust_tier
{6EEFD396-7CA7-B98B-468A-8C9585C22F7E},Li2SO4+LiClO4+LiNO3,47,0,113.7,8.43,2.501912,0.9270811331983052,0.717032468860383,1,1.4166715788503246,114.39853165708182,111.27849478972134,110.21395546603964,0.6985316570818156,0.6064556371814313,111.27849478972134,110.21395546603964,114.4825904195011,113.61732485931434,115.09567969243,114.04995763940772,114.39853165708182,8.456421296820544,8.400704434919062,8.416399871421136,0.0264212968205441,0.0318677093320781,8.400704434919062,8.416399871421136,8.474685038374322,8.482970697818262,8.411608154269048,8.478827868096293,8.456421296820544,2.49676491103423,2.488128838756772,2.48788871613141,-0.0051470889657698,0.0062926440367814,2.488128838756772,2.48788871613141,2.5020731150793667,2.500296541047715,2.4879250769756083,2.5011848280635407,2.49676491103423,0.9305982879786046,0.9219208246935472,0.9228867979390608,0.0035171547802993,0.0001789398047677,0.9219208246935472,0.9228867979390608,0.9305982879786046,0.9301678825220842,0.930454855014414,0.9303830852503444,0.9304070085050342,0.7098447438882364,0.6779065424902055,0.6743013008804345,-0.0071877249721465,0.0009901998438117,0.6779065424902055,0.6743013008804345,0.7085374569278239,0.7109331219982787,0.7100636527386064,0.7097352894630513,0.7098447438882364,1.0,0.6992524691675216,0.0105922747207147,0.1792828685258964,0.5258964143426295,0.4541832669322709,0.099601593625498,0.1115537848605577,7.000000000000001,0.3714285714285714,1.0,3.172,9.54772,0.02857142857142857,1.0,0.248,1.24248,0.5142857142857142,1.0,4.356,30.579119999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857142857142857,1.0,0.6,0.0,3,0.0857142857142857,1.1965714285714284,5.909902857142856,0.9142857142857141,0.8114315622437227,0.5142857142857142,0.3714285714285714,0.5142857142857142,0.02857142857142857,0.0,0.9142857142857141,0.0,0.5065631020408161,0.19102040816326527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.182130742184531,-2.2346808649125167,high
{326792BA-52B0-346B-B5B6-1C8C1243BDB4},Li2SO4+LiClO4+LiNO3,47,0,150.5,8.36,2.518045,0.9242841972617744,0.8142717795476295,3,2.189073219850708,146.27839537509763,151.17401160535135,153.2818910631886,-4.221604624902369,1.6322778294630094,151.17401160535135,153.2818910631886,145.31534241621043,144.9430858361789,148.57675787290356,145.12921412619465,146.27839537509763,8.319850311278634,8.352886056139877,8.46861370332154,-0.0401496887213657,0.0340438177543386,8.352886056139877,8.46861370332154,8.343211455806095,8.344627454051793,8.27171202397801,8.343919454928944,8.319850311278634,2.505091671600294,2.520179955408459,2.516265561134269,-0.012953328399706,0.0047263526524311,2.520179955408459,2.516265561134269,2.5072125866574786,2.5095206497059785,2.4985417784374246,2.508366618181729,2.505091671600294,0.923759675411366,0.9258239996640838,0.9256402726449532,-0.0005245218504084,0.0004823906662125,0.9258239996640838,0.9256402726449532,0.923759675411366,0.9245621919208544,0.9234098485605332,0.92416093366611,0.9239105719642512,0.7991982282220212,0.8419256545666478,0.8462009104210353,-0.0150735513256082,0.0011467035764545,0.8419256545666478,0.8462009104210353,0.7985335080361622,0.7982495715530527,0.8008116050768489,0.7983915397946074,0.7991982282220212,1.0,0.8082452481387484,-0.0090470199167271,0.649402390438247,0.7211155378486056,0.4581673306772909,0.3466135458167331,0.298804780876494,7.0,0.014285714285714287,1.0,0.122,0.36722,0.34285714285714286,1.0,2.976,14.909759999999999,0.6285714285714287,1.0,5.324,37.37448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,1.0,0.1,0.0,3,0.014285714285714287,1.2174285714285715,7.521637142857143,0.9857142857142858,0.7195505125807369,0.6285714285714287,0.014285714285714287,0.6285714285714287,0.34285714285714286,0.0,0.9857142857142858,0.0,0.10745195918367348,0.008979591836734696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.785928668185487,-1.7975123248679978,high
{8B21CCD7-D881-3331-5473-8C59AC6BCE49},Li2SO4+LiClO4+LiNO3,47,0,149.2,8.43,2.498724,0.9206377161241404,0.808295090712082,4,2.1515050632185586,144.52091032486774,149.3703522524978,150.34125462302524,-4.679089675132246,2.304013941079733,149.3703522524978,150.34125462302524,141.92918565759635,144.1065262441446,147.52701907286232,143.01785595087046,144.52091032486774,8.379183619715397,8.350542083121354,8.385842479417708,-0.0508163802846031,0.0146593782857107,8.350542083121354,8.385842479417708,8.374749867835895,8.398939094253343,8.363861897056953,8.38684448104462,8.379183619715397,2.499182123841257,2.477823139509105,2.476183237943109,0.0004581238412573,0.0009013836490141,2.477823139509105,2.476183237943109,2.4979715838011867,2.4994414410717325,2.500133346650853,2.49870651243646,2.499182123841257,0.9232995733069602,0.9165563026336524,0.9169340833206916,0.0026618571828198,0.0003951976453667,0.9165563026336524,0.9169340833206916,0.9232995733069602,0.9242355871605428,0.9239814116030391,0.9237675802337516,0.9238388573568472,0.7891040556768276,0.8312493093818023,0.8362476953697626,-0.0191910350352544,0.0112360687558945,0.8312493093818023,0.8362476953697626,0.7776703172452396,0.7852644568871655,0.8043773928980777,0.7814673870662026,0.7891040556768276,1.0,0.8010816226857982,-0.0119775670089705,0.8007968127490039,0.4701195219123506,0.2430278884462151,0.298804780876494,0.9083665338645418,7.0,0.028571428571428574,1.0,0.244,0.73444,0.32857142857142857,1.0,2.852,14.288519999999998,0.5857142857142856,1.0,4.960999999999999,34.82621999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.4,0.0,3,0.05714285714285715,1.208142857142857,7.121311428571427,0.9428571428571428,0.7805938558984391,0.5857142857142856,0.028571428571428574,0.5857142857142856,0.32857142857142857,0.0,0.9428571428571428,0.0,0.406932081632653,0.01673469387755102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.667882482414676,-1.4340588255127464,high
{19651B27-3417-0077-5548-D2598D138A16},Li2SO4+LiClO4+LiNO3,47,0,147.3,8.49,2.49615,0.919044619217703,0.8028963691028472,1,1.161160465100336,146.37805689450852,145.58888635038065,146.80507591429347,-0.9219431054914936,1.432048172455998,145.58888635038065,146.80507591429347,146.20701695526685,144.71594934181803,148.21120438644067,145.46148314854244,146.37805689450852,8.40735502941488,8.39924426207756,8.285431254762704,-0.0826449705851199,0.0116517408481372,8.39924426207756,8.285431254762704,8.413841326530617,8.417230209999207,8.390993551714814,8.415535768264913,8.40735502941488,2.4987436253106883,2.5035615440457035,2.506793919210662,0.0025936253106881,0.0053045240037702,2.5035615440457035,2.506793919210662,2.504427076636261,2.5001422708736603,2.491661528422143,2.5022846737549607,2.4987436253106883,0.924392009415474,0.9233813509342388,0.9239385276507512,0.0053473901977709,0.0002941476021515,0.9233813509342388,0.9239385276507512,0.924392009415474,0.9246054151006956,0.9239027288997028,0.9244987122580848,0.924300051138624,0.7961138775728015,0.7979435182869046,0.797386000656901,-0.0067824915300457,0.001667909744179,0.7979435182869046,0.797386000656901,0.7956990040313281,0.7943103955658324,0.7983322331212441,0.7950046997985802,0.7961138775728015,1.0,0.8075828350463461,-0.0114689574735445,0.3784860557768924,0.2310756972111554,0.3266932270916335,0.0796812749003984,0.1274900398406374,7.0,0.028571428571428574,1.0,0.244,0.73444,0.07142857142857142,1.0,0.62,3.1062,0.7999999999999999,1.0,6.776,47.567519999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,1.0,0.7,0.0,3,0.09999999999999999,1.1914285714285715,7.344022857142856,0.8999999999999999,0.4686003092092982,0.7999999999999999,0.028571428571428574,0.7999999999999999,0.07142857142857142,0.0,0.8999999999999999,0.0,0.7344022857142856,0.022857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.911729014905384,-1.7996123311890162,high
{4827C4CD-35E3-7280-3217-E764C1837CA7},LiClO4+LiNO3,5,1,152.0,8.47,2.462447,0.9109350815771484,0.8100423031274113,1,5.509082947903846,148.67137260346252,148.58193296716337,150.16636167460013,-3.3286273965374846,0.5544830069570098,148.58193296716337,150.16636167460013,148.19263005050507,148.37289512471634,149.44859263516614,148.2827625876107,148.67137260346252,8.426461678360825,8.679760761041804,8.555144608606364,-0.0435383216391755,0.0200439446050669,8.679760761041804,8.555144608606364,8.441018877551025,8.440247397810001,8.398118759721447,8.440633137680514,8.426461678360825,2.4823383812311555,2.411074407969807,2.379654306032664,0.0198913812311554,0.0075073659034846,2.411074407969807,2.379654306032664,2.480104003367348,2.4744668838917234,2.492444256434395,2.4772854436295355,2.4823383812311555,0.9195940294507404,0.8974518049238925,0.9022122113281722,0.0086589478735918,0.0019979772345198,0.8974518049238925,0.9022122113281722,0.9195940294507404,0.9184064851753568,0.9148885772940089,0.9190002573130484,0.917629697306702,0.8004708925458579,0.7990812394330643,0.7997747998111513,-0.0095714105815534,0.0023455366630226,0.7990812394330643,0.7997747998111513,0.8008846140750772,0.7974137792961917,0.8031142842663047,0.7991491966856344,0.8004708925458579,1.0,0.8118322839877643,-0.0113613914419063,0.8685258964143426,1.1075697211155378,1.2111553784860558,1.2191235059760956,0.9123505976095616,6.999999999999999,0.0,0.0,0.0,0.0,0.2571428571428572,1.0,2.232,11.18232,0.6571428571428571,1.0,5.566,39.073319999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,1.0,0.6,0.0,2,0.08571428571428572,1.1997142857142857,7.179377142857144,0.9142857142857144,0.6251357087218521,0.6571428571428571,0.0,0.6571428571428571,0.2571428571428572,0.0,0.9142857142857144,0.0,0.6153751836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.903659904311646,0.3209309951300153,low
{C28CEA12-11B2-2DA7-EA6C-01A3C921D584},LiClO4+LiNO3,5,1,152.1,8.39,2.539068,0.9285082428040708,0.8212765921656353,2,5.700602198031771,148.5141878687476,152.28991659960343,156.53023494485203,-3.5858121312523963,0.2402434681909707,152.28991659960343,156.53023494485203,148.71570242426347,148.17653546873285,148.65032571324647,148.44611894649816,148.5141878687476,8.395185477759245,8.583465765290127,8.584698757763075,0.0051854777592446,0.0337592214274833,8.583465765290127,8.584698757763075,8.395441187384042,8.436403463203462,8.35371178269023,8.415922325293753,8.395185477759245,2.487728347827048,2.426211858732238,2.382088888675318,-0.0513396521729521,0.0119163406857554,2.426211858732238,2.382088888675318,2.487391511797304,2.4733052042693777,2.502488327414462,2.4803483580333405,2.487728347827048,0.9161597454887612,0.8965674432541724,0.904490873172448,-0.0123484973153096,0.001369420808869,0.8965674432541724,0.904490873172448,0.9161597454887612,0.9128058116708622,0.9145302763881846,0.9144827785798118,0.9144986111826028,0.7950608105570716,0.8131894052894433,0.825846543391468,-0.0262157816085637,0.004118176130701,0.8131894052894433,0.825846543391468,0.7946124930310263,0.7902562199216758,0.8003137187185128,0.7924343564763511,0.7950608105570716,1.0,0.8118326718731248,-0.0167718613160532,0.8207171314741035,1.2669322709163346,1.3904382470119525,1.0796812749003983,1.0836653386454185,7.0,0.0,0.0,0.0,0.0,0.2714285714285714,1.0,2.356,11.80356,0.7000000000000001,1.0,5.929,41.62158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.2,0.0,2,0.028571428571428574,1.212142857142857,7.632162857142857,0.9714285714285715,0.6036305892539048,0.7000000000000001,0.0,0.7000000000000001,0.2714285714285714,0.0,0.9714285714285715,0.0,0.21806179591836736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.063806177337184,-0.2031797465047314,low
{32BEA849-67C7-3B6A-EF9B-8E44A584DA3E},Li2SO4+LiClO4+LiNO3,47,0,141.6,8.4,2.5007200000000003,0.9237136189323024,0.7888704458964522,1,1.6770931706018193,138.70028286701367,141.9514956887967,145.1918651030463,-2.899717132986325,2.1131112235285063,141.9514956887967,145.1918651030463,139.6630810142238,140.66890896885064,135.76885861796657,140.16599499153722,138.70028286701367,8.387404622505263,8.432679440432294,8.372108358578897,-0.0125953774947369,0.0183654429370811,8.432679440432294,8.372108358578897,8.399978741496605,8.400798845744882,8.361436280274301,8.400388793620744,8.387404622505263,2.511272425224972,2.5066584602820887,2.5042931447310237,0.0105524252249717,0.0030441858255933,2.5066584602820887,2.5042931447310237,2.508068799271544,2.5103836184848287,2.515364857918545,2.509226208878186,2.511272425224972,0.9256407909020802,0.9233888279452744,0.9239220407331404,0.0019271719697777,0.0003358668676771,0.9233888279452744,0.9239220407331404,0.9256407909020802,0.9248458760603948,0.9254269425318478,0.9252433334812376,0.9253045364981076,0.7895605537068491,0.8011053628317908,0.8064843280978161,0.0006901078103969,0.0022549918951685,0.8011053628317908,0.8064843280978161,0.7878408320149375,0.7880946027272931,0.7927462263783167,0.7879677173711153,0.7895605537068491,1.0,0.7828712145381149,0.0066893391687341,0.6334661354581673,0.4183266932270916,0.250996015936255,0.1713147410358566,0.2430278884462151,7.0,0.08571428571428572,1.0,0.732,2.2033199999999997,0.17142857142857143,1.0,1.488,7.454879999999999,0.6857142857142857,1.0,5.808,40.77216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.4,0.0,3,0.05714285714285715,1.204,7.204337142857143,0.9428571428571428,0.7716228691264941,0.6857142857142857,0.08571428571428572,0.6857142857142857,0.17142857142857143,0.0,0.9428571428571428,0.0,0.41167640816326534,0.05877551020408164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.899848522312474,-2.0167879267446263,high
{1E991928-C9E8-5A2E-E2CB-470C75FA7179},Li2SO4+LiClO4+LiNO3,47,0,139.4,8.47,2.492221,0.9229033029750252,0.7821336025397112,3,1.789838501835448,139.48159176196512,136.43258984335986,136.6566336509474,0.0815917619651145,1.4189265572495766,136.43258984335986,136.6566336509474,140.03157568027214,137.53532270744267,140.87787689818063,138.7834491938574,139.48159176196512,8.462895475102174,8.469672609383233,8.38227057100147,-0.0071045248978265,0.0194468601979297,8.469672609383233,8.38227057100147,8.488007915298983,8.460049794013422,8.440628715994116,8.474028854656202,8.462895475102174,2.484493723654037,2.478438203680416,2.483141347173862,-0.0077272763459625,0.0025770005924168,2.478438203680416,2.483141347173862,2.486351366904761,2.486280278474908,2.4808495255824425,2.4863158226898348,2.484493723654037,0.9263121796431526,0.9199368097254248,0.9208453867305644,0.0034088766681273,0.0012789590563429,0.9199368097254248,0.9208453867305644,0.9263121796431526,0.9243560691659092,0.9232149177001904,0.9253341244045308,0.9246277221697506,0.7818540635179451,0.76887270868563,0.7725828760917499,-0.0002795390217661,0.0094869740492771,0.76887270868563,0.7725828760917499,0.7762508082715205,0.7740983873707787,0.7952129949115359,0.7751745978211496,0.7818540635179451,1.0,0.7815406491635818,0.0003134143543632,0.4701195219123506,0.4541832669322709,0.2430278884462151,0.4023904382470119,0.6892430278884462,7.0,0.09999999999999999,1.0,0.854,2.57054,0.1142857142857143,1.0,0.992,4.96992,0.6714285714285715,1.0,5.687,39.92274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,1.0,0.8,0.0,3,0.1142857142857143,1.1904285714285714,6.780457142857143,0.8857142857142858,0.7456123478551661,0.6714285714285715,0.09999999999999999,0.6714285714285715,0.1142857142857143,0.0,0.8857142857142858,0.0,0.7749093877551021,0.06714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.814901723290163,-1.6344161946552722,high
{2035BE8E-3514-264D-B970-5697254F7DB4},Li2SO4+LiNO3,30,0,145.4,8.45,2.489779,0.9208784258608572,0.7973881046020231,3,1.7831986240496271,144.33882432698817,149.38367731717585,149.51943271792828,-1.06117567301186,0.8979996187479574,149.38367731717585,149.51943271792828,144.31865217391314,143.2492287286363,145.448592078415,143.7839404512747,144.33882432698817,8.424007607517101,8.406639294846014,8.292461801230903,-0.0259923924828981,0.0060818899451218,8.406639294846014,8.292461801230903,8.432284874252726,8.417844321216723,8.421893627081854,8.425064597734725,8.424007607517101,2.490869636192417,2.522328255896156,2.521157182488821,0.001090636192417,0.0013030789350225,2.522328255896156,2.521157182488821,2.491227841388888,2.492256033145208,2.4891250340431545,2.491741937267048,2.490869636192417,0.9243688931059308,0.9302781497990578,0.9341115770277604,0.0034904672450736,0.0015278614687813,0.9302781497990578,0.9341115770277604,0.9243688931059308,0.9241133955294346,0.9210076224380066,0.9242411443176828,0.923163303691124,0.7872428567965403,0.8121277766215992,0.8156086492047129,-0.0101452478054828,0.0007334920502846,0.8121277766215992,0.8156086492047129,0.7880826101908837,0.7873503571554323,0.7862956030433046,0.787716483673158,0.7872428567965403,1.0,0.7991757650383692,-0.0119329082418289,0.3147410358565737,0.2191235059760956,0.1673306772908366,0.4581673306772908,0.1553784860557768,7.0,0.04285714285714286,1.0,0.366,1.1016599999999999,0.0,0.0,0.0,0.0,0.8428571428571429,1.0,7.139,50.11578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,1.0,0.8,0.0,2,0.1142857142857143,1.1864285714285714,7.316777142857143,0.8857142857142857,0.27908798500883547,0.8428571428571429,0.04285714285714286,0.8428571428571429,0.0,0.0,0.8857142857142857,0.0,0.8362031020408164,0.03612244897959184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.573355190085696,-1.3839661092446214,high
{E1B9C944-ECD0-2886-A9A3-A5D85C7A8511},Li2SO4+LiClO4+LiNO3,47,0,136.3,8.35,2.557794,0.9336984225139464,0.7810086984138769,2,1.3649637199185063,134.87534765525427,132.9399241736629,135.3162912559597,-1.4246523447457378,1.6527732951851948,132.9399241736629,135.3162912559597,132.8452766439909,136.89367679429398,134.887089527478,134.86947671914243,134.87534765525427,8.334998476169538,8.264327703011086,8.224794645223202,-0.0150015238304614,0.012281538107862,8.264327703011086,8.224794645223202,8.342536830859196,8.344780467551873,8.31767813009755,8.343658649205533,8.334998476169538,2.524599610907304,2.541116294781945,2.5481874059351126,-0.0331943890926957,0.0015431977451014,2.541116294781945,2.5481874059351126,2.5264741171669103,2.5246302723567653,2.5226944431982368,2.525552194761838,2.524599610907304,0.9292364649121806,0.9307717077584402,0.9320182417540466,-0.0044619576017658,0.0004176366560357,0.9307717077584402,0.9320182417540466,0.9292364649121806,0.9283636702573,0.928337937936373,0.9288000675847404,0.928646024368618,0.779847874302089,0.7438266629110216,0.7564124461508852,-0.0011608241117878,0.0043551961523252,0.7438266629110216,0.7564124461508852,0.7747444369301086,0.7794133251617534,0.785385860814405,0.777078881045931,0.779847874302089,1.0,0.7716410882778911,0.0082067860241978,0.4820717131474104,0.2669322709163346,0.1115537848605577,0.1434262948207171,0.3625498007968127,7.0,0.14285714285714285,1.0,1.22,3.6721999999999997,0.014285714285714287,1.0,0.124,0.62124,0.8142857142857143,1.0,6.897,48.41694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.2,0.0,3,0.028571428571428574,1.2058571428571427,7.530054285714285,0.9714285714285714,0.5059700466120942,0.8142857142857143,0.14285714285714285,0.8142857142857143,0.014285714285714287,0.0,0.9714285714285714,0.0,0.2151444081632653,0.11632653061224489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.3248846690751295,-2.8495122384997815,high
{4E136BD3-2AF4-A606-E15E-6D1EF6CA9FC8},LiClO4+LiNO3,5,1,150.0,8.55,2.4484,0.915145349032788,0.7972479390839162,5,5.95891483478073,141.4865301165337,147.36875928983358,145.62965318608488,-8.513469883466314,2.1642769294084534,147.36875928983358,145.62965318608488,140.3173857511998,139.62141496598636,144.52078963241493,139.96940035859308,141.4865301165337,8.430146985610577,8.447953950863706,8.379868621554436,-0.1198530143894238,0.020767702151845,8.447953950863706,8.379868621554436,8.454499064625848,8.432189889971141,8.403752002234738,8.443344477298496,8.430146985610577,2.418387199195128,2.373306160670719,2.355708584929177,-0.0300128008048723,0.0155738483537594,2.373306160670719,2.355708584929177,2.4077834008418373,2.40697124192482,2.4404069548187253,2.4073773213833287,2.418387199195128,0.9033810302499412,0.8983208643710132,0.9021700945838128,-0.0117643187828466,0.0024873727904259,0.8983208643710132,0.9021700945838128,0.9033810302499412,0.9013912397860012,0.9073733342044578,0.9023861350179714,0.9040485347468,0.7676789149651294,0.8096336249881974,0.8186507117918549,-0.0295690241187868,0.0211016133630086,0.8096336249881974,0.8186507117918549,0.7550947255132452,0.750537150391712,0.7974048689904308,0.7528159379524786,0.7676789149651294,1.0,0.7741633141407784,-0.006484399175649,1.358565737051793,1.1673306772908367,1.5099601593625498,1.3386454183266934,1.7250996015936255,7.0,0.0,0.0,0.0,0.0,0.39999999999999997,1.0,3.472,17.39472,0.42857142857142855,1.0,3.63,25.482599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,1.2,0.0,2,0.17142857142857143,1.186,6.125331428571428,0.8285714285714285,0.7296439472013208,0.42857142857142855,0.0,0.42857142857142855,0.39999999999999997,0.0,0.8285714285714285,0.0,1.0500568163265305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.4843905419498236,1.6303649493592787,low
